duration,src_ip_1,src_ip_2,src_ip_3,src_ip_4,dst_ip_1,dst_ip_2,dst_ip_3,dst_ip_4,src_port,dst_port,protocol,tos,ttl,packets,bytes,TCPflags,label
4.288,165,164,144,238,42,219,156,211,41783,80,TCP,0,0,5,709,.AP.S.,background
1.636,70,210,182,137,42,219,155,28,25125,443,TCP,0,0,25,3305,.APRSF,background
0.0,42,219,153,62,85,236,80,144,53,63057,UDP,0,0,1,139,.A....,background
0.264,42,219,156,211,201,112,149,192,80,55074,TCP,0,0,4,909,.AP.SF,background
1.856,42,219,155,28,70,187,237,196,443,60070,TCP,0,0,9,3292,.APRSF,background
0.0,57,66,51,204,42,219,153,62,31877,53,UDP,0,72,1,71,.A....,background
0.484,42,219,159,71,223,82,74,149,17881,38615,TCP,0,0,4,216,.A..SF,background
0.0,42,219,154,100,220,68,35,8,53,49099,UDP,0,0,1,150,.A....,background
0.0,235,0,63,90,42,219,159,87,2134,53,UDP,0,40,1,74,.A....,background
0.244,150,242,201,62,42,219,159,85,443,26988,TCP,0,40,47,62606,.AP.S.,background
0.004,42,219,153,191,212,80,185,186,53,16537,UDP,0,0,4,6000,.A....,background
0.0,199,45,151,29,42,219,159,195,31257,53,UDP,0,0,1,74,.A....,background
0.0,213,183,26,142,42,219,158,177,56697,143,TCP,0,0,1,52,.A....,background
0.0,42,219,153,67,37,186,188,155,80,34132,TCP,0,0,1,52,.A...F,background
2.12,193,27,6,165,42,219,145,158,25,1651,TCP,0,40,17,1403,.AP.SF,background
0.0,150,201,131,174,42,219,159,199,45092,53,UDP,0,40,1,62,.A....,background
2.948,42,219,159,95,235,193,113,55,47238,445,TCP,0,0,2,96,....S.,background
0.0,42,219,154,116,143,72,8,137,51237,53,UDP,0,0,1,62,.A....,background
0.124,42,219,145,25,102,216,44,235,80,47247,TCP,0,0,6,5920,.AP.SF,background
0.0,42,219,153,43,187,200,13,119,44550,25,TCP,0,0,1,60,....S.,background
24.956,209,203,98,130,42,219,156,211,38304,80,TCP,0,0,6,737,.AP.SF,background
0.468,201,162,30,5,42,219,159,82,44736,21,TCP,0,0,9,401,.AP.SF,background
6.0,42,219,156,211,201,113,26,109,443,49221,TCP,0,0,5,212,.A..SF,background
3.456,74,36,130,234,42,219,155,28,46234,443,TCP,0,0,15,2993,.APRSF,background
0.0,42,219,156,231,143,72,8,137,40999,53,UDP,0,0,1,76,.A....,background
0.0,42,219,157,222,63,128,22,194,22146,53,UDP,0,0,1,59,.A....,background
0.0,143,72,8,137,42,219,159,94,53,63943,UDP,0,0,1,164,.A....,background
0.0,42,219,158,165,204,97,46,120,53,49372,UDP,0,0,1,169,.A....,background
0.0,197,147,105,226,42,219,152,249,53,56075,UDP,0,40,1,60,.A....,background
0.0,42,219,156,211,100,186,235,77,443,64757,TCP,0,0,2,80,...R..,background
0.0,42,219,158,160,143,72,8,137,35610,53,UDP,0,0,1,67,.A....,background
0.0,42,219,153,62,204,97,44,76,53,36167,UDP,0,0,1,65,.A....,background
0.0,195,91,198,190,42,219,153,191,22406,53,UDP,0,40,1,67,.A....,background
0.28,42,219,156,211,165,11,246,53,80,61062,TCP,0,0,5,1171,.AP.SF,background
0.58,201,162,30,5,42,219,159,82,52771,21,TCP,0,0,9,401,.AP.SF,background
0.0,37,97,59,122,42,219,156,211,56611,443,TCP,0,2,1,52,....S.,background
6.036,42,219,155,56,42,38,205,70,80,50882,TCP,0,0,3,144,.A..SF,background
3.048,133,54,84,191,42,219,154,101,60824,80,TCP,0,40,9,802,.APRS.,background
0.148,42,219,153,248,37,140,237,238,80,5948,TCP,0,0,2,100,.A.RS.,background
0.388,37,243,209,31,42,219,156,211,42852,443,TCP,0,40,11,1530,.AP.SF,background
50.312,201,161,111,120,42,219,153,147,53224,80,TCP,0,0,79,5214,.AP.SF,background
0.0,67,205,93,217,42,219,156,211,56986,80,TCP,0,0,1,40,.A...F,background
0.324,42,219,156,211,211,46,163,253,80,50085,TCP,0,0,4,962,.AP.SF,background
0.0,42,219,153,191,228,43,196,10,53,21084,UDP,0,0,1,1500,.A....,background
0.0,42,219,153,191,165,164,36,209,53,8884,UDP,0,0,1,1500,.A....,background
0.0,42,219,159,194,216,221,94,62,64030,53,UDP,0,0,1,71,.A....,background
11.048,42,219,156,211,223,81,165,197,80,42453,TCP,0,0,7,1763,.AP.SF,background
0.508,42,219,158,156,74,217,140,134,443,62913,TCP,0,0,5,3148,.AP.S.,background
0.0,223,129,167,225,42,219,155,188,48359,53,UDP,0,64,1,75,.A....,background
4.788,216,57,17,131,42,219,158,175,53297,443,TCP,0,0,9,1623,.APRSF,background
9.088,42,219,156,211,216,124,105,245,443,41051,TCP,0,0,13,7559,.APRSF,background
0.86,42,219,154,107,66,120,177,224,80,57042,TCP,0,0,41,56658,.AP.S.,background
0.328,133,27,82,132,42,219,156,211,53219,80,TCP,0,0,6,714,.AP.SF,background
0.144,42,219,156,211,209,34,194,108,443,34143,TCP,0,0,5,5237,.AP...,background
0.0,178,40,252,143,42,219,154,79,25562,443,TCP,0,72,1,40,....S.,background
19.324,211,38,55,138,42,219,156,211,34711,80,TCP,0,0,7,1190,.AP.SF,background
0.272,216,54,58,56,42,219,156,211,1074,80,TCP,0,0,5,587,.AP.SF,background
2.94,42,219,159,95,227,209,5,38,32895,445,TCP,0,0,2,96,....S.,background
1.284,51,237,218,124,42,219,155,28,8386,443,TCP,0,0,12,2645,.APRSF,background
0.004,42,219,153,191,41,29,84,252,53,32557,UDP,0,0,14,21000,.A....,background
0.252,42,219,154,101,143,72,8,137,24098,53,UDP,0,0,44,3358,.A....,background
45.14,43,164,44,14,42,219,159,68,443,1133,TCP,0,0,31895,46867353,.AP.S.,background
2.98,42,219,159,95,96,149,83,78,25458,445,TCP,0,0,2,96,....S.,background
0.0,123,6,212,218,42,219,159,94,443,54843,TCP,0,40,1,130,.AP...,background
2.844,42,219,159,94,65,247,77,242,54916,443,TCP,0,0,9,1481,.AP.S.,background
0.0,42,219,158,161,143,72,8,137,59920,53,UDP,0,0,1,57,.A....,background
0.0,175,4,243,3,42,219,159,199,23532,53,UDP,0,0,1,62,.A....,background
0.0,143,72,8,137,42,219,154,122,53,53843,UDP,0,0,1,136,.A....,background
2.56,35,96,186,33,42,219,159,86,61137,33375,UDP,0,72,5,681,.A....,background
0.0,42,219,154,101,210,97,157,189,53,49713,UDP,0,0,1,167,.A....,background
0.764,201,170,114,48,42,219,153,248,56431,80,TCP,0,0,12,1583,.AP.SF,background
0.0,42,219,156,211,214,47,165,99,443,47887,TCP,0,0,1,40,...R..,background
0.0,143,72,8,137,42,219,159,61,53,52573,UDP,0,0,1,110,.A....,background
0.0,42,219,154,101,143,72,8,137,35152,53,UDP,0,0,1,72,.A....,background
0.056,79,238,7,216,42,219,156,243,43808,22001,TCP,0,0,2,112,.AP...,background
0.0,143,72,8,137,42,219,154,116,53,52709,UDP,0,0,1,127,.A....,background
0.272,194,233,88,219,42,219,155,103,45744,80,TCP,0,0,4,785,.AP.S.,background
0.316,211,49,117,147,42,219,156,211,56788,443,TCP,0,0,9,1298,.AP.SF,background
6.26,213,95,150,71,42,219,156,211,52696,80,TCP,0,40,6,717,.AP.SF,background
0.0,42,219,154,96,143,72,8,137,33009,53,UDP,0,0,1,60,.A....,background
2.124,168,38,13,174,42,219,158,156,60174,443,TCP,0,0,8,1552,.AP.SF,background
0.0,42,219,153,89,60,29,55,70,62893,53,UDP,0,0,1,70,.A....,background
0.352,211,45,176,51,42,219,155,56,2421,80,TCP,0,0,10,792,.AP.SF,background
1.812,74,219,150,49,42,219,153,252,37687,25,TCP,0,72,8,418,.AP.SF,background
0.616,62,100,57,212,42,219,156,211,40094,443,TCP,0,0,10,1421,.AP.SF,background
0.0,143,72,8,137,42,219,154,105,53,48028,UDP,0,0,1,124,.A....,background
0.0,42,219,152,249,51,33,255,39,54579,53,UDP,0,0,1,82,.A....,background
0.0,143,72,8,137,42,219,158,161,53,34734,UDP,0,0,1,110,.A....,background
0.0,61,244,85,19,42,219,153,7,62880,53,UDP,0,72,1,82,.A....,background
14.744,42,219,155,26,64,168,131,163,443,25557,TCP,0,0,14,9745,.AP.SF,background
0.0,42,219,159,85,143,72,8,137,35168,53,UDP,0,0,1,68,.A....,background
2.948,42,219,159,95,112,234,109,34,40464,445,TCP,0,0,2,96,....S.,background
0.724,96,89,244,2,42,219,155,56,55700,80,TCP,0,0,6,708,.APRSF,background
2.948,214,205,202,143,42,219,159,95,0,781,ICMP,0,0,2,112,.A....,background
0.368,42,219,156,211,131,136,139,204,443,57794,TCP,0,0,10,5568,.AP.SF,background
0.0,42,219,153,62,72,145,33,124,53,60642,UDP,0,0,1,153,.A....,background
22.728,143,72,8,137,42,219,156,231,53,41402,UDP,0,0,2,250,.A....,background
0.468,60,242,232,67,42,219,153,120,20157,80,TCP,0,40,17,1120,.AP.SF,background
2.984,42,219,159,95,113,15,215,79,5903,445,TCP,0,0,2,96,....S.,background
0.0,185,121,171,143,42,219,159,87,223,53,UDP,0,40,1,71,.A....,background
0.0,245,26,104,26,42,219,153,191,18663,53,UDP,0,40,1,70,.A....,background
18.276,240,31,42,56,42,219,159,92,443,41175,TCP,0,0,100,122405,.APRSF,background
0.0,42,219,153,62,176,166,239,214,53,33088,UDP,0,0,1,160,.A....,background
4.936,42,219,145,25,216,57,64,95,80,52148,TCP,0,0,104,143779,.AP.S.,background
4.396,211,63,205,208,42,219,156,211,33212,80,TCP,0,0,5,646,.AP.S.,background
0.492,165,12,14,179,42,219,156,211,63836,443,TCP,0,0,8,1223,.APRSF,background
4.452,74,217,229,125,42,219,158,156,20481,443,TCP,0,72,14,2528,.AP.S.,background
0.052,42,141,144,209,42,219,154,97,80,51340,TCP,0,0,4,1027,.AP.SF,background
0.0,42,219,159,85,236,210,59,76,26375,1024,TCP,0,0,1,60,....S.,background
0.288,42,219,156,211,223,81,74,118,80,58071,TCP,0,0,5,980,.AP.SF,background
0.124,42,219,153,21,63,147,72,195,80,1056,TCP,0,0,5,701,.AP.SF,background
0.256,219,110,55,106,42,219,156,211,51177,80,TCP,0,0,6,765,.AP.SF,background
1.328,64,12,55,30,42,219,155,28,42567,443,TCP,0,72,13,2917,.APRSF,background
0.0,143,72,8,137,42,219,154,105,53,32959,UDP,0,0,1,110,.A....,background
2.996,42,219,159,95,241,89,119,85,8321,445,TCP,0,0,2,96,....S.,background
0.0,42,219,153,191,202,22,71,59,53,135,UDP,0,0,1,1500,.A....,background
0.0,42,219,156,231,143,72,8,137,47954,53,UDP,0,0,1,76,.A....,background
0.0,49,109,156,8,42,219,153,191,27648,53,UDP,0,72,1,65,.A....,background
0.252,131,138,233,136,42,219,155,56,51496,80,TCP,0,0,8,927,.APRSF,background
9.968,211,56,161,160,42,219,153,147,55809,80,TCP,0,0,12,910,.AP.SF,background
0.0,42,219,153,89,115,99,46,253,62522,53,UDP,0,0,1,97,.A....,background
0.0,42,219,159,85,54,143,50,103,48372,443,TCP,0,40,1,52,.A....,background
0.0,42,219,154,114,54,143,54,113,80,4558,TCP,0,2,8,10532,.AP...,background
0.34,125,108,19,87,42,219,153,27,47117,80,TCP,0,0,6,766,.AP.SF,background
40.18,216,159,53,92,42,219,156,243,45073,22001,TCP,0,0,6,336,.AP...,background
0.368,42,219,156,211,218,147,210,164,80,13879,TCP,0,0,4,865,.AP.SF,background
0.0,42,219,159,194,209,92,156,0,53,64370,UDP,0,0,1,148,.A....,background
0.008,42,219,153,191,165,150,162,149,53,28178,UDP,0,0,15,22500,.A....,background
1.924,42,219,159,92,76,194,220,254,54338,80,TCP,0,2,2,720,.AP...,background
0.012,42,39,170,136,42,219,153,191,43949,80,TCP,0,0,2,112,.A..S.,background
0.0,42,219,152,249,36,190,194,106,54784,53,UDP,0,0,1,82,.A....,background
0.0,149,213,198,237,42,219,159,201,61483,53,UDP,0,40,1,64,.A....,background
35.956,165,130,83,166,42,219,156,211,50248,443,TCP,0,0,14,1851,.APRS.,background
0.0,208,60,191,133,42,219,159,122,500,500,UDP,0,72,1,120,.A....,background
0.0,42,219,153,62,208,91,64,28,53,59412,UDP,0,0,1,134,.A....,background
0.0,42,219,156,231,143,72,4,250,45367,53,UDP,0,0,1,56,.A....,background
3.888,70,67,69,92,42,219,158,160,49978,80,TCP,0,40,7,994,.AP.SF,background
0.0,42,219,153,191,193,16,42,250,53,39278,UDP,0,0,4,6000,.A....,background
4.812,42,219,156,211,223,82,106,122,443,49643,TCP,0,0,8,1822,.AP.SF,background
0.064,42,219,159,119,210,94,44,103,80,64188,TCP,0,0,3,737,.AP.SF,background
3.44,42,219,155,28,74,158,171,105,443,52105,TCP,0,0,10,3344,.APRSF,background
0.0,42,219,153,191,174,57,184,221,53,27375,UDP,0,0,5,7500,.A....,background
0.0,178,92,168,46,42,219,153,191,26335,53,UDP,0,40,1,70,.A....,background
0.0,106,150,228,175,42,219,158,224,19981,80,TCP,0,42,1,48,....S.,background
0.0,150,142,71,188,42,219,159,94,53,60356,UDP,0,0,1,105,.A....,background
19.964,42,219,153,128,212,117,236,120,80,33482,TCP,0,0,8,5224,.AP.SF,background
0.0,42,219,153,62,85,236,81,193,53,33662,UDP,0,0,1,166,.A....,background
4.052,42,219,152,249,44,86,144,224,56454,53,UDP,0,0,2,148,.A....,background
4.336,36,23,175,61,42,219,156,211,54325,443,TCP,0,0,9,1077,.AP.S.,background
6.944,42,219,156,211,212,79,4,5,80,42275,TCP,0,0,5,940,.AP.SF,background
0.0,204,97,73,49,42,219,154,149,47651,53,UDP,0,0,1,77,.A....,background
0.0,113,24,237,31,42,219,153,191,42696,53,UDP,0,40,15,975,.A....,background
0.0,124,10,17,68,42,219,152,249,61275,53,UDP,0,40,1,74,.A....,background
0.0,42,219,154,101,204,97,46,252,53,44208,UDP,0,0,1,152,.A....,background
0.0,143,72,8,137,42,219,156,231,53,55437,UDP,0,0,1,125,.A....,background
0.0,143,72,8,137,42,219,156,231,53,49282,UDP,0,0,1,125,.A....,background
0.0,187,97,231,69,42,219,157,10,443,43447,TCP,0,0,1,270,.AP...,background
0.0,216,32,108,161,42,219,156,211,58724,80,TCP,0,0,1,52,.A...F,background
0.0,149,6,100,84,42,219,155,56,3256,53,UDP,0,40,1,66,.A....,background
11.032,158,33,229,35,42,219,154,104,9832,80,TCP,0,24,2,104,.A...F,background
2.988,42,219,159,95,217,122,160,16,40164,445,TCP,0,0,2,96,....S.,background
0.0,42,219,159,95,208,65,40,148,19036,18349,UDP,0,0,1,95,.A....,background
0.0,62,205,35,100,42,219,153,62,12600,53,UDP,0,0,1,69,.A....,background
0.0,33,12,107,134,42,219,153,148,5222,5060,UDP,0,0,1,445,.A....,background
0.0,176,209,114,159,42,219,153,191,27933,53,UDP,0,40,13,845,.A....,background
0.0,41,192,237,174,42,219,147,170,2548,2222,TCP,0,72,1,48,....S.,background
0.212,42,219,156,211,209,135,163,140,80,63416,TCP,0,0,4,884,.AP.SF,background
0.0,42,219,154,135,143,72,4,250,48693,53,UDP,0,0,2,124,.A....,background
0.0,208,169,183,83,42,219,157,213,53,58822,UDP,0,72,1,106,.A....,background
0.0,42,219,153,7,217,166,175,83,53,27005,UDP,0,0,1,186,.A....,background
0.216,42,219,154,182,240,125,209,164,80,43724,TCP,0,0,5,720,.AP.SF,background
11.32,42,219,154,119,212,76,230,140,80,4852,TCP,0,0,9,2267,.AP.SF,background
0.0,68,137,244,163,42,219,149,197,51913,1900,UDP,0,0,1,125,.A....,background
1.012,42,219,155,56,214,42,192,194,80,4607,TCP,0,0,30,39413,.AP.SF,background
0.0,106,150,248,171,42,219,153,89,40007,31772,UDP,0,40,1,48,.A....,background
0.864,67,207,104,24,42,219,159,82,54677,21,TCP,0,0,10,446,.AP.SF,background
0.0,220,21,28,195,42,219,159,94,80,50423,TCP,0,0,1,40,.A...F,background
0.0,42,219,158,160,49,135,120,176,80,34950,TCP,0,72,1,52,.A....,background
0.0,143,72,8,137,42,219,154,128,53,60449,UDP,0,0,1,125,.A....,background
0.0,165,32,149,96,42,219,151,144,6172,6076,UDP,0,40,1,433,.A....,background
0.0,42,219,152,249,60,115,11,218,53,37373,UDP,0,0,1,133,.A....,background
2.088,42,219,153,147,209,58,26,43,80,3156,TCP,0,0,17,18751,.AP.SF,background
0.032,42,219,155,26,43,164,40,113,48462,80,TCP,0,0,2,104,.A...F,background
19.08,42,219,156,211,214,42,92,5,443,55809,TCP,0,0,15,11268,.AP.SF,background
0.476,185,63,251,23,42,219,157,222,443,21656,TCP,0,0,12,8155,.AP.S.,background
1.844,42,219,158,178,54,143,48,210,110,63457,TCP,0,0,10,649,.AP.SF,background
0.0,210,46,43,130,42,219,153,62,54144,53,UDP,0,72,1,76,.A....,background
3.372,76,244,99,202,42,219,158,178,41177,80,TCP,0,0,6,571,.AP.SF,background
0.0,44,120,56,155,42,219,153,191,51805,53,UDP,0,40,3,195,.A....,background
2.988,42,219,159,95,206,168,147,142,51190,445,TCP,0,0,2,96,....S.,background
0.0,42,219,154,98,143,72,8,137,58974,53,UDP,0,0,1,73,.A....,background
0.0,69,60,250,216,42,219,146,226,60182,123,UDP,0,40,1,40,.A....,background
0.416,42,219,153,12,197,181,155,138,80,33507,TCP,0,0,6,4943,.AP.S.,background
0.0,42,219,159,194,92,99,19,208,56079,53,UDP,0,0,1,70,.A....,background
0.192,211,45,175,186,42,219,154,114,62453,110,TCP,0,0,15,681,.A..SF,background
2.976,42,219,159,95,211,119,59,58,16534,445,TCP,0,0,2,96,....S.,background
0.0,76,98,126,65,42,219,153,191,37447,53,UDP,0,40,5,350,.A....,background
0.0,143,72,8,137,42,219,154,114,53,47532,UDP,0,0,1,131,.A....,background
0.0,42,219,153,190,54,142,249,140,43831,53,UDP,0,0,1,69,.A....,background
19.076,213,40,110,159,42,219,155,56,58449,80,TCP,0,0,6,276,.A..SF,background
0.692,42,219,156,211,67,209,182,221,443,36078,TCP,0,0,12,5768,.AP.SF,background
0.0,42,219,156,231,143,72,8,137,38819,53,UDP,0,0,1,76,.A....,background
9.652,42,219,156,211,223,85,215,221,443,52121,TCP,0,0,8,1440,.AP.SF,background
1.3,42,219,155,28,51,237,231,179,443,23698,TCP,0,0,10,3344,.APRSF,background
0.0,42,219,154,116,143,72,8,137,51228,53,UDP,0,0,1,70,.A....,background
0.0,42,219,159,106,51,25,240,53,36882,53,UDP,0,0,1,75,.A....,background
0.132,62,204,33,6,42,219,153,89,80,52062,TCP,0,0,13,12618,.AP.SF,background
0.0,59,189,81,17,42,219,154,97,34698,53,UDP,0,72,1,69,.A....,background
2.828,42,219,159,95,202,251,3,50,8940,445,TCP,0,0,2,96,....S.,background
14.08,73,5,203,178,42,219,158,165,58279,22,TCP,0,40,16,2215,.AP.SF,background
0.26,216,42,53,122,42,219,158,160,61395,80,TCP,0,0,18,1533,.AP.SF,background
3.064,42,219,159,95,242,147,211,79,62263,445,TCP,0,0,2,96,....S.,background
0.0,143,72,8,137,42,219,158,161,53,38876,UDP,0,0,1,88,.A....,background
0.0,42,219,158,190,133,252,57,118,53,51745,UDP,0,0,1,135,.A....,background
20.632,66,40,207,180,42,219,155,88,65478,8080,TCP,0,0,11,9455,.AP.S.,background
8.112,42,219,154,97,74,206,202,117,80,58485,TCP,0,0,23,27864,.AP.SF,background
0.0,42,219,155,103,70,218,74,156,80,34335,TCP,0,0,1,52,.A...F,background
2.964,42,219,159,95,36,117,63,20,46081,445,TCP,0,0,2,96,....S.,background
0.0,71,142,160,250,42,219,155,103,34417,53,UDP,0,72,1,58,.A....,background
0.0,42,219,158,161,143,72,8,137,40842,53,UDP,0,0,1,58,.A....,background
0.0,42,219,159,92,143,72,8,137,59396,53,UDP,0,0,1,99,.A....,background
4.508,211,47,204,221,42,219,156,211,38316,443,TCP,0,0,14,1588,.AP.S.,background
0.0,32,67,171,209,42,219,159,121,53,54244,UDP,0,0,1,92,.A....,background
0.396,218,156,252,146,42,219,156,211,25470,80,TCP,0,40,5,659,.APRS.,background
0.0,210,16,62,255,42,219,153,191,14955,53,UDP,0,40,5,350,.A....,background
0.0,42,219,159,194,246,222,4,84,63328,53,UDP,0,0,1,67,.A....,background
1.804,133,18,60,180,42,219,159,82,36422,10021,TCP,0,64,10,446,.AP.SF,background
0.0,146,84,114,16,42,219,159,92,4434,53,UDP,0,0,1,62,.A....,background
20.052,42,219,156,243,79,160,60,95,22001,52323,TCP,0,0,2,108,.AP...,background
0.396,42,219,156,189,108,66,255,194,54838,25,TCP,0,0,5,274,.APRS.,background
2.324,42,219,158,156,168,38,13,48,443,57564,TCP,0,0,8,1345,.AP.SF,background
0.0,204,91,46,246,42,219,157,234,33974,443,TCP,0,0,1,40,....S.,background
5.152,42,219,154,114,194,233,94,59,80,51404,TCP,0,0,10,7769,.AP.SF,background
0.0,42,219,153,89,183,91,33,126,64367,53,UDP,0,0,1,71,.A....,background
0.0,143,72,8,137,42,219,156,231,53,38709,UDP,0,0,1,125,.A....,background
0.0,143,72,8,137,42,219,154,103,53,57715,UDP,0,0,1,83,.A....,background
0.0,152,164,37,154,42,219,155,56,18713,53,UDP,0,0,1,68,.A....,background
11.32,209,34,216,164,42,219,157,23,57531,80,TCP,0,0,4,172,.A..SF,background
0.0,235,29,168,234,42,219,153,191,1894,53,UDP,0,40,4,260,.A....,background
0.412,220,171,63,1,42,219,156,211,60415,443,TCP,0,0,9,1134,.AP.SF,background
0.788,42,219,159,82,214,43,235,9,21,43088,TCP,0,0,8,458,.AP.SF,background
11.14,42,219,159,85,67,206,123,255,21716,29364,UDP,0,0,5,376,.A....,background
1.248,42,219,154,97,102,216,44,230,80,34904,TCP,0,0,3,164,.A..SF,background
0.92,42,219,155,56,202,27,12,115,80,52870,TCP,0,0,60,84490,.AP.SF,background
0.0,173,121,198,203,42,219,159,194,21520,53,UDP,0,0,1,63,.A....,background
8.104,219,98,186,36,42,219,156,211,49207,443,TCP,0,0,8,718,.AP.SF,background
0.0,42,219,153,7,127,205,43,88,53,29067,UDP,0,0,1,118,.A....,background
0.0,133,132,7,206,42,219,155,102,50161,80,TCP,0,0,1,40,.A....,background
0.8,212,76,231,95,42,219,153,136,5284,110,TCP,0,0,12,688,.AP.SF,background
0.0,143,72,8,137,42,219,154,116,53,42111,UDP,0,0,1,160,.A....,background
0.0,133,133,77,198,42,219,153,191,50991,53,UDP,0,40,5,350,.A....,background
0.0,201,167,133,229,42,219,159,82,58294,8000,TCP,0,0,1,84,.AP...,background
27.968,36,230,124,15,42,219,156,211,63141,443,TCP,0,40,11,1217,.APRS.,background
0.076,42,219,159,197,223,115,166,177,61422,8291,TCP,0,0,4,172,.A..SF,background
0.0,51,237,219,226,42,219,155,28,15069,443,TCP,0,8,1,40,...R..,background
3.208,202,213,220,192,42,219,159,76,5061,27027,UDP,0,40,5,1224,.A....,background
0.1,69,108,32,209,42,219,154,98,49866,80,TCP,0,0,8,866,.AP.SF,background
0.0,73,60,109,58,42,219,153,191,43426,53,UDP,0,40,25,1625,.A....,background
1.848,42,219,155,90,66,38,44,137,443,15825,TCP,0,0,9,3202,.AP.SF,background
0.044,42,219,154,107,69,132,5,91,80,50534,TCP,0,0,4,607,.AP.SF,background
0.392,194,192,119,38,42,219,156,193,25,37593,TCP,0,0,5,564,.AP.SF,background
2.156,42,219,158,156,168,38,13,100,443,51908,TCP,0,0,9,1385,.AP.SF,background
0.0,42,219,153,191,158,142,136,135,53,19313,UDP,0,0,5,7500,.A....,background
0.0,165,12,213,96,42,219,156,211,63672,80,TCP,0,2,1,48,....S.,background
5.832,42,219,156,211,217,185,36,246,443,4841,TCP,0,0,8,1587,.AP.SF,background
0.708,71,162,83,40,42,219,155,90,35630,443,TCP,0,40,10,823,.APRSF,background
7.968,169,109,5,237,42,219,156,211,37066,80,TCP,0,0,6,714,.AP.SF,background
11.66,165,130,101,0,42,219,156,210,63845,443,TCP,0,0,3,120,.A.R.F,background
4.912,212,76,116,37,42,219,156,211,53593,443,TCP,0,0,13,1358,.AP.S.,background
0.0,42,219,159,92,143,72,8,137,65081,53,UDP,0,0,1,81,.A....,background
0.252,36,4,242,193,42,219,158,212,443,14350,TCP,0,40,2,150,.AP...,background
0.0,209,67,101,43,42,219,159,194,5809,53,UDP,0,40,1,68,.A....,background
0.368,214,43,132,251,42,219,156,211,56693,80,TCP,0,0,6,704,.AP.SF,background
0.0,42,219,153,62,61,244,30,52,53,2065,UDP,0,0,1,136,.A....,background
0.0,208,70,196,140,42,219,159,82,48491,8000,TCP,0,0,1,84,.AP...,background
0.0,42,219,156,239,189,99,167,82,51974,443,TCP,0,0,1,52,.A....,background
1.06,71,207,59,127,42,219,155,90,40853,443,TCP,0,0,12,2845,.APRSF,background
0.0,143,72,8,137,42,219,156,231,53,55188,UDP,0,0,1,131,.A....,background
0.0,53,228,65,204,42,219,157,12,53,60978,UDP,0,0,1,238,.A....,background
0.0,185,88,212,203,42,219,153,7,21806,53,UDP,0,72,1,84,.A....,background
2.988,42,219,156,211,213,168,40,187,443,56870,TCP,0,0,7,2588,.AP.SF,background
5.504,42,219,154,114,92,19,111,19,80,39315,TCP,0,0,13,15050,.AP.SF,background
3.0,42,219,159,95,174,161,71,172,7108,445,TCP,0,0,2,96,....S.,background
0.836,42,219,156,185,253,136,160,168,40730,25,TCP,0,0,6,444,.APRS.,background
0.0,139,166,85,1,42,219,153,7,61551,53,UDP,0,72,1,69,.A....,background
0.0,255,187,13,193,42,219,153,89,53,62519,UDP,0,0,1,112,.A....,background
0.0,42,219,152,249,91,182,29,65,53,5547,UDP,0,0,1,114,.A....,background
3.612,208,106,167,140,42,219,158,156,59121,443,TCP,0,0,11,1814,.APRSF,background
1.284,150,32,240,187,42,219,158,226,443,35553,TCP,0,0,12,5422,.AP.SF,background
2.812,42,219,155,88,71,162,83,40,8080,11754,TCP,0,0,32,41434,.AP.SF,background
0.0,33,12,102,177,42,219,146,33,5153,5060,UDP,0,0,1,445,.A....,background
0.768,199,134,156,30,42,219,155,28,51274,443,TCP,0,24,11,2825,.APRSF,background
0.0,42,219,153,7,79,164,25,244,53,57877,UDP,0,0,1,128,.A....,background
0.0,42,219,153,191,136,63,71,109,53,53066,UDP,0,0,8,12000,.A....,background
4.356,212,118,238,245,42,219,156,211,53176,80,TCP,0,0,5,669,.AP.S.,background
0.06,42,219,156,211,216,63,225,175,80,5818,TCP,0,0,5,954,.AP.SF,background
0.0,251,108,240,125,42,219,159,194,49142,53,UDP,0,0,1,65,.A....,background
0.0,42,219,156,210,143,72,8,137,56441,53,UDP,0,0,2,126,.A....,background
3.648,74,159,143,236,42,219,155,28,23593,443,TCP,0,0,12,2861,.APRSF,background
0.0,69,122,31,6,42,219,159,82,53593,8000,TCP,0,72,1,84,.AP...,background
0.0,196,184,82,129,42,219,159,85,6881,28194,UDP,0,0,1,340,.A....,background
0.648,61,221,126,148,42,219,153,7,53,53,UDP,0,40,8,1018,.A....,background
0.0,42,219,153,191,200,243,17,14,53,52734,UDP,0,0,1,1500,.A....,background
0.0,68,218,126,199,42,219,155,188,53,64643,UDP,0,40,1,87,.A....,background
6.896,42,219,159,118,214,45,28,45,443,52598,TCP,0,0,104,133718,.AP.SF,background
0.572,42,219,153,89,54,143,122,236,35336,80,TCP,0,0,5,1840,.AP.S.,background
310.284,168,40,166,147,42,219,159,82,49009,8000,TCP,0,0,63,3436,.AP...,background
4.668,78,169,28,186,42,219,155,28,36749,443,TCP,0,72,13,2913,.APRSF,background
0.14,42,219,159,86,220,21,179,94,57815,80,TCP,0,0,8,739,.AP.S.,background
4.232,42,219,156,211,201,112,140,0,80,55480,TCP,0,0,4,1030,.AP.SF,background
0.0,42,219,158,179,67,124,223,122,53,64764,UDP,0,0,1,337,.A....,background
