flow_id,src_ip,dst_ip,src_port,dst_port,protocol,service_name,bytes,packets,duration_ms,tcp_flags,input_interface,output_interface,tos,direction,host_type,ext_category
FLOW_4568,10.4.212.233,157.227.160.151,64834,25,6,SMTP,72163,66,8675,PSH-ACK,Gi0/0,Gi1/1,0,outbound,workstation,api_endpoint
FLOW_4569,10.2.53.229,199.40.97.204,63517,123,17,NTP,911,35,9345,RST,Gi0/1,Gi0/0,0,outbound,workstation,web_server
FLOW_4570,10.3.22.19,52.43.64.40,52340,22,6,SSH,54712,4,8491,RST,Gi0/0,Gi0/2,0,outbound,workstation,web_server
FLOW_4571,10.4.229.250,208.224.230.164,50960,993,6,IMAPS,22364,13,10534,PSH-ACK,Gi0/3,Gi0/3,0,outbound,workstation,api_endpoint
FLOW_4572,10.3.139.10,93.173.110.172,51491,80,6,HTTP,30495,64,52374,ACK,Gi0/0,Gi0/1,0,outbound,workstation,web_server
FLOW_4573,10.4.212.233,204.169.17.89,51477,25,6,SMTP,7320,43,3477,SYN-ACK,Gi0/1,Gi0/3,0,outbound,workstation,dns_server
FLOW_4574,10.3.88.117,204.75.93.26,60467,110,6,POP3,11695,98,3408,ACK,Gi1/0,Gi0/0,0,outbound,workstation,cloud_service
FLOW_4575,10.1.155.52,172.74.48.68,62332,6379,6,REDIS,27175,17,49549,RST,Gi0/0,Gi0/0,40,outbound,server,api_endpoint
FLOW_4576,10.1.155.52,172.74.48.68,52419,6379,6,REDIS,15982,7,10000,RST,Gi0/3,Gi0/3,0,outbound,server,api_endpoint
FLOW_4577,10.5.137.63,74.86.217.107,63212,80,6,HTTP,50893,11,51985,SYN,Gi0/0,Gi1/0,0,outbound,iot_device,mail_server
FLOW_4578,10.3.108.103,93.18.85.135,50257,110,6,POP3,7067,5,55715,SYN-ACK,Gi1/1,Gi1/1,0,outbound,printer,web_server
FLOW_4579,10.2.33.126,52.5.188.86,49615,993,6,IMAPS,17594,42,7052,ACK,Gi0/2,Gi0/2,0,outbound,workstation,dns_server
FLOW_4580,10.3.71.105,17.195.226.198,55223,53,17,DNS,66891,11,61783,ACK,Gi0/3,Gi0/3,0,outbound,printer,cloud_service
FLOW_4581,10.1.91.219,64.80.25.231,51359,21,6,FTP,62977,52,72005,FIN-ACK,Gi0/2,Gi0/1,40,inbound,printer,api_endpoint
FLOW_4582,10.3.30.10,157.206.180.78,49937,123,17,NTP,18241,70,26416,ACK,Gi1/1,Gi1/0,40,outbound,printer,web_server
FLOW_4583,10.3.139.10,93.173.110.172,63908,80,6,HTTP,66608,3,1960,FIN-ACK,Gi0/0,Gi1/0,0,outbound,workstation,web_server
FLOW_4584,10.4.166.211,8.239.173.177,58545,3306,6,MYSQL,38076,10,14666,PSH-ACK,Gi0/0,Gi0/0,0,inbound,workstation,cloud_service
FLOW_4585,10.1.29.169,17.69.68.64,60232,6379,6,REDIS,9263,95,6716,SYN,Gi1/0,Gi0/0,0,outbound,workstation,dns_server
FLOW_4586,10.4.42.99,64.13.87.146,64228,5432,6,POSTGRESQL,89652,27,20030,PSH-ACK,Gi0/1,Gi0/1,46,outbound,printer,web_server
FLOW_4587,10.4.212.233,157.227.160.151,50961,25,6,SMTP,46794,56,4712,PSH-ACK,Gi0/2,Gi0/3,40,inbound,workstation,api_endpoint
FLOW_4588,10.5.114.83,54.81.15.144,49633,161,17,SNMP,39589,41,6541,ACK,Gi0/0,Gi1/0,32,inbound,workstation,cdn
FLOW_4589,10.1.169.178,17.158.184.187,55212,21,6,FTP,77719,16,3277,SYN-ACK,Gi0/3,Gi0/2,32,outbound,server,mail_server
FLOW_4590,10.2.33.126,52.5.188.86,60223,993,6,IMAPS,44831,15,30600,PSH-ACK,Gi0/2,Gi0/1,40,inbound,workstation,dns_server
FLOW_4591,10.5.173.247,151.47.193.87,64843,443,6,HTTPS,15789,105,12143,ACK,Gi0/2,Gi1/0,0,inbound,workstation,mail_server
FLOW_4592,10.2.221.156,64.190.198.121,61054,53,17,DNS,188388,0,26509,RST,Gi0/3,Gi0/2,0,outbound,iot_device,web_server
FLOW_4593,10.4.100.164,40.196.163.31,61169,3306,6,MYSQL,63245,90,10825,SYN,Gi0/2,Gi0/3,46,outbound,server,dns_server
FLOW_4594,10.3.173.173,20.245.218.214,61218,123,17,NTP,59733,54,27745,ACK,Gi0/3,Gi0/3,0,outbound,workstation,cdn
FLOW_4595,10.2.178.54,20.50.68.43,53474,993,6,IMAPS,109891,66,48645,RST,Gi1/0,Gi0/2,0,outbound,workstation,web_server
FLOW_4596,10.5.107.60,204.222.115.5,52028,5432,6,POSTGRESQL,106946,58,68569,SYN,Gi0/2,Gi0/2,40,outbound,workstation,cdn
FLOW_4597,10.4.166.211,8.239.173.177,56672,3306,6,MYSQL,81805,42,6167,RST,Gi0/1,Gi0/3,0,outbound,workstation,cloud_service
FLOW_4598,10.3.173.173,64.202.136.241,49711,123,17,NTP,27621,10,82981,ACK,Gi0/0,Gi0/3,0,outbound,workstation,api_endpoint
FLOW_4599,10.2.221.156,204.158.182.202,61255,53,17,DNS,93667,25,46827,ACK,Gi0/0,Gi0/0,0,outbound,iot_device,api_endpoint
FLOW_4600,10.2.20.41,72.102.211.138,52566,110,6,POP3,1036,8,35811,ACK,Gi0/3,Gi0/1,40,outbound,workstation,dns_server
FLOW_4601,10.3.63.142,31.90.211.191,56630,80,6,HTTP,1868,6,14639,ACK,Gi0/0,Gi1/0,0,inbound,iot_device,api_endpoint
FLOW_4602,10.3.145.113,64.98.113.127,59505,22,6,SSH,139737,31,3888,ACK,Gi0/1,Gi1/1,0,outbound,workstation,web_server
FLOW_4603,10.3.119.37,17.181.211.241,61030,3389,6,RDP,70967,60,62813,RST-ACK,Gi1/0,Gi1/1,0,outbound,workstation,mail_server
FLOW_4604,10.3.119.37,17.181.211.241,50713,3389,6,RDP,3258,22,19380,PSH-ACK,Gi0/1,Gi1/1,46,outbound,workstation,mail_server
FLOW_4605,10.5.107.60,204.222.115.5,54199,143,6,IMAP,5457,196,49507,SYN-ACK,Gi1/0,Gi0/1,0,outbound,workstation,cdn
FLOW_4606,10.1.173.140,17.53.242.56,55279,3389,6,RDP,72003,60,26688,SYN,Gi1/0,Gi0/1,40,outbound,printer,cdn
FLOW_4607,10.3.22.19,35.192.43.170,52457,22,6,SSH,17411,14,2020,ACK,Gi0/0,Gi0/1,40,outbound,workstation,mail_server
FLOW_4608,10.5.114.83,34.228.197.43,55029,161,17,SNMP,25747,57,133855,PSH-ACK,Gi0/3,Gi0/3,0,inbound,workstation,cloud_service
FLOW_4609,10.2.178.54,13.158.30.23,50488,993,6,IMAPS,53758,55,56401,ACK,Gi0/0,Gi0/1,0,outbound,workstation,cloud_service
FLOW_4610,10.3.227.28,8.243.31.56,50359,110,6,POP3,76329,33,24122,RST,Gi0/3,Gi0/3,0,inbound,iot_device,mail_server
FLOW_4611,10.1.169.178,172.115.176.235,55083,21,6,FTP,28008,226,25520,PSH-ACK,Gi0/0,Gi1/1,46,inbound,server,cdn
FLOW_4612,10.5.8.222,8.61.130.176,58190,143,6,IMAP,26274,49,24229,PSH-ACK,Gi1/1,Gi0/2,0,outbound,server,mail_server
FLOW_4613,10.2.107.89,8.20.211.195,54681,80,6,HTTP,53600,28,13071,ACK,Gi0/3,Gi1/0,0,outbound,server,dns_server
FLOW_4614,10.1.19.148,142.197.55.74,56888,25,6,SMTP,71073,15,13375,ACK,Gi1/1,Gi1/0,0,outbound,iot_device,web_server
FLOW_4615,10.1.29.169,17.69.68.64,54590,6379,6,REDIS,383,17,45375,ACK,Gi0/2,Gi1/1,0,outbound,workstation,dns_server
FLOW_4616,10.3.208.122,23.105.51.140,61984,53,17,DNS,43976,2,20945,FIN-ACK,Gi0/2,Gi0/1,32,outbound,workstation,mail_server
FLOW_4617,10.2.178.54,13.158.30.23,54503,993,6,IMAPS,7874,57,2760,ACK,Gi0/3,Gi0/3,40,outbound,workstation,cloud_service
FLOW_4618,10.5.114.83,34.228.197.43,64621,161,17,SNMP,7928,40,90153,SYN-ACK,Gi0/1,Gi0/0,46,outbound,workstation,cloud_service
FLOW_4619,10.5.114.83,34.228.197.43,64129,161,17,SNMP,72489,61,12819,PSH-ACK,Gi0/2,Gi0/3,0,outbound,workstation,cloud_service
FLOW_4620,10.4.229.250,208.224.230.164,58468,993,6,IMAPS,20302,52,47042,SYN,Gi0/0,Gi1/0,32,outbound,workstation,api_endpoint
FLOW_4621,10.5.60.205,35.96.35.121,51218,22,6,SSH,57687,2,4548,ACK,Gi1/0,Gi1/1,0,outbound,server,api_endpoint
FLOW_4622,10.2.107.89,40.192.219.23,61475,80,6,HTTP,51940,61,36111,ACK,Gi0/3,Gi0/1,32,outbound,server,cloud_service
FLOW_4623,10.1.29.169,104.50.91.163,60349,6379,6,REDIS,16097,0,10233,ACK,Gi0/3,Gi1/0,0,outbound,workstation,cloud_service
FLOW_4624,10.2.53.229,13.41.130.123,56618,123,17,NTP,144429,90,10105,PSH-ACK,Gi0/1,Gi0/1,46,inbound,workstation,dns_server
FLOW_4625,10.3.119.37,17.181.211.241,65376,3389,6,RDP,16592,29,21142,ACK,Gi1/1,Gi1/1,0,outbound,workstation,mail_server
FLOW_4626,10.1.91.219,35.135.153.182,61708,21,6,FTP,9751,100,1507,SYN-ACK,Gi0/3,Gi0/3,0,outbound,printer,mail_server
FLOW_4627,10.2.221.156,204.158.182.202,55987,53,17,DNS,18771,8,23475,SYN,Gi1/0,Gi1/0,0,outbound,iot_device,api_endpoint
FLOW_4628,10.1.155.52,40.41.173.187,52626,6379,6,REDIS,89917,17,892,SYN-ACK,Gi0/3,Gi1/0,0,outbound,server,dns_server
FLOW_4629,10.2.178.54,20.50.68.43,55738,993,6,IMAPS,119032,11,16426,RST,Gi0/2,Gi0/2,32,outbound,workstation,web_server
FLOW_4630,10.3.119.37,17.181.211.241,51672,3389,6,RDP,65918,179,25211,ACK,Gi0/3,Gi1/1,0,inbound,workstation,mail_server
FLOW_4631,10.1.19.148,74.176.191.215,65288,25,6,SMTP,27958,33,25681,ACK,Gi1/1,Gi0/0,0,inbound,iot_device,dns_server
FLOW_4632,10.1.20.88,17.34.147.91,49249,443,6,HTTPS,79528,79,20427,ACK,Gi0/1,Gi1/0,46,outbound,workstation,cdn
FLOW_4633,10.2.178.54,20.50.68.43,52076,993,6,IMAPS,20484,122,12113,RST,Gi1/1,Gi1/0,40,outbound,workstation,web_server
FLOW_4634,10.5.137.63,74.86.217.107,51140,80,6,HTTP,10004,2,8,FIN-ACK,Gi1/1,Gi0/3,40,outbound,iot_device,mail_server
FLOW_4635,10.2.98.35,23.22.167.116,53863,6379,6,REDIS,42917,93,50750,RST,Gi1/0,Gi1/0,32,outbound,workstation,cloud_service
FLOW_4636,10.5.245.10,93.140.89.185,62522,443,6,HTTPS,2097,70,4519,ACK,Gi1/1,Gi0/1,0,inbound,workstation,mail_server
FLOW_4637,10.3.145.113,8.229.200.38,61806,22,6,SSH,5537,25,14280,PSH-ACK,Gi0/3,Gi0/2,0,outbound,workstation,web_server
FLOW_4638,10.1.29.169,104.50.91.163,59082,6379,6,REDIS,14152,50,3643,PSH-ACK,Gi1/0,Gi0/1,46,outbound,workstation,cloud_service
FLOW_4639,10.3.22.19,35.192.43.170,60669,22,6,SSH,6716,13,22537,FIN-ACK,Gi0/2,Gi0/2,40,outbound,workstation,mail_server
FLOW_4640,10.4.21.81,151.146.141.136,64032,443,6,HTTPS,3577,7,32985,SYN,Gi0/3,Gi0/3,32,inbound,printer,api_endpoint
FLOW_4641,10.3.204.239,54.152.134.72,58762,3306,6,MYSQL,34174,6,36608,RST,Gi0/2,Gi0/1,0,outbound,workstation,mail_server
FLOW_4642,10.1.173.140,13.174.116.75,63266,3389,6,RDP,62431,11,19002,RST,Gi0/3,Gi0/0,0,outbound,printer,web_server
FLOW_4643,10.3.21.46,23.136.60.60,51624,143,6,IMAP,45156,5,14110,ACK,Gi1/0,Gi1/0,0,outbound,printer,api_endpoint
FLOW_4644,10.4.33.154,54.38.95.13,55957,53,17,DNS,26345,166,8687,PSH-ACK,Gi0/2,Gi0/1,0,outbound,workstation,mail_server
FLOW_4645,10.4.21.81,151.146.141.136,61476,443,6,HTTPS,10893,8,8138,PSH-ACK,Gi0/0,Gi1/0,32,outbound,printer,api_endpoint
FLOW_4646,10.4.2.244,17.30.254.148,60834,3389,6,RDP,96248,10,19080,SYN,Gi0/2,Gi0/2,0,outbound,printer,api_endpoint
FLOW_4647,10.4.229.250,31.105.205.250,54287,993,6,IMAPS,69549,232,2818,RST,Gi0/2,Gi0/1,0,inbound,workstation,cloud_service
FLOW_4648,10.1.20.88,17.34.147.91,58741,443,6,HTTPS,41073,19,30114,RST-ACK,Gi0/3,Gi0/2,0,outbound,workstation,cdn
FLOW_4649,10.3.30.10,157.206.180.78,63382,123,17,NTP,6124,56,14780,PSH-ACK,Gi0/2,Gi1/1,32,outbound,printer,web_server
FLOW_4650,10.5.60.205,17.234.207.74,64848,5432,6,POSTGRESQL,60431,70,32441,RST,Gi1/1,Gi1/0,0,outbound,server,cdn
FLOW_4651,10.5.224.105,54.76.160.211,51561,161,17,SNMP,42529,3,2220,PSH-ACK,Gi0/2,Gi0/2,0,inbound,workstation,cloud_service
FLOW_4652,10.5.114.83,54.81.15.144,54581,161,17,SNMP,88135,24,27523,RST-ACK,Gi0/0,Gi0/0,32,outbound,workstation,cdn
FLOW_4653,10.5.245.10,93.140.89.185,59361,443,6,HTTPS,92635,52,45334,FIN-ACK,Gi0/2,Gi0/0,0,inbound,workstation,mail_server
FLOW_4654,10.3.247.248,35.126.134.34,60125,143,6,IMAP,63487,32,7465,RST-ACK,Gi1/0,Gi0/0,0,outbound,iot_device,cloud_service
FLOW_4655,10.3.108.103,35.227.76.94,56447,110,6,POP3,34301,39,150698,ACK,Gi0/2,Gi0/1,0,outbound,printer,api_endpoint
FLOW_4656,10.3.71.105,93.133.177.191,50050,53,17,DNS,742,4,154575,SYN,Gi0/3,Gi0/1,0,outbound,printer,dns_server
FLOW_4657,10.4.2.244,13.4.102.122,52409,3389,6,RDP,43231,27,18655,PSH-ACK,Gi0/3,Gi0/2,46,outbound,printer,api_endpoint
FLOW_4658,10.3.30.10,8.108.233.76,61075,123,17,NTP,38894,89,87589,PSH-ACK,Gi0/1,Gi0/1,0,outbound,printer,web_server
FLOW_4659,10.3.173.173,20.245.218.214,50409,123,17,NTP,84336,39,187674,ACK,Gi0/2,Gi0/1,0,outbound,workstation,cdn
FLOW_4660,10.1.169.178,172.115.176.235,59485,21,6,FTP,140561,47,16888,ACK,Gi0/0,Gi0/1,32,inbound,server,cdn
FLOW_4661,10.5.107.60,204.222.115.5,52809,5432,6,POSTGRESQL,28291,149,20378,SYN,Gi1/0,Gi0/2,46,outbound,workstation,cdn
FLOW_4662,10.4.100.164,199.24.125.134,58052,3306,6,MYSQL,51934,72,17182,ACK,Gi0/3,Gi0/0,0,outbound,server,cloud_service
FLOW_4663,10.4.229.250,31.105.205.250,53386,993,6,IMAPS,183978,4,22669,SYN-ACK,Gi1/1,Gi0/1,40,outbound,workstation,cloud_service
FLOW_4664,10.3.22.19,52.43.64.40,63764,22,6,SSH,159846,6,25080,ACK,Gi1/1,Gi0/0,0,inbound,workstation,web_server
FLOW_4665,10.5.60.205,35.96.35.121,55663,22,6,SSH,38563,38,19779,RST,Gi0/2,Gi1/0,0,outbound,server,api_endpoint
FLOW_4666,10.1.155.52,172.74.48.68,59271,6379,6,REDIS,55702,90,50293,ACK,Gi0/0,Gi1/0,32,inbound,server,api_endpoint
FLOW_4667,10.3.220.174,17.112.17.132,64901,21,6,FTP,90172,51,1626,PSH-ACK,Gi0/0,Gi0/1,0,outbound,workstation,web_server
FLOW_4668,10.3.119.37,172.180.131.138,64652,3389,6,RDP,4352,40,17641,RST-ACK,Gi0/1,Gi0/1,0,outbound,workstation,web_server
FLOW_4669,10.3.247.248,157.128.61.221,57778,143,6,IMAP,39845,244,8158,ACK,Gi0/0,Gi0/2,0,outbound,iot_device,cdn
FLOW_4670,10.4.22.189,104.12.235.110,60520,3306,6,MYSQL,84579,11,39421,RST,Gi1/0,Gi0/2,40,outbound,workstation,api_endpoint
FLOW_4671,10.3.108.103,93.18.85.135,57372,110,6,POP3,35794,57,1043,ACK,Gi0/0,Gi1/1,32,outbound,printer,web_server
FLOW_4672,10.5.60.205,17.234.207.74,64494,5432,6,POSTGRESQL,4660,53,3515,ACK,Gi0/0,Gi0/0,0,outbound,server,cdn
FLOW_4673,10.3.204.239,54.152.134.72,58859,3306,6,MYSQL,57960,44,40063,RST-ACK,Gi0/1,Gi0/2,0,inbound,workstation,mail_server
FLOW_4674,10.3.63.142,31.90.211.191,51125,80,6,HTTP,4166,28,27409,ACK,Gi1/1,Gi0/0,0,outbound,iot_device,api_endpoint
FLOW_4675,10.1.19.148,142.197.55.74,56170,25,6,SMTP,78637,177,18450,ACK,Gi1/0,Gi0/2,32,outbound,iot_device,web_server
FLOW_4676,10.2.20.41,34.107.106.248,55361,110,6,POP3,42535,43,31443,ACK,Gi0/0,Gi1/0,0,outbound,workstation,cdn
FLOW_4677,10.1.9.139,35.185.155.127,55694,5432,6,POSTGRESQL,7367,11,11953,RST,Gi1/0,Gi0/1,46,outbound,iot_device,dns_server
FLOW_4678,10.5.60.205,35.96.35.121,49966,22,6,SSH,26660,24,759,SYN,Gi0/1,Gi1/0,0,outbound,server,api_endpoint
FLOW_4679,10.3.173.173,64.202.136.241,53429,123,17,NTP,49842,58,31906,PSH-ACK,Gi0/2,Gi1/0,0,outbound,workstation,api_endpoint
FLOW_4680,10.1.20.88,23.173.156.147,59673,25,6,SMTP,116709,17,12685,ACK,Gi0/1,Gi1/1,40,outbound,workstation,dns_server
FLOW_4681,10.4.33.154,52.147.78.102,64225,53,17,DNS,42445,14,7715,RST-ACK,Gi0/0,Gi1/0,0,inbound,workstation,cloud_service
FLOW_4682,10.3.21.46,72.167.45.25,63594,143,6,IMAP,8065,185,9866,RST,Gi0/2,Gi0/1,46,outbound,printer,cloud_service
FLOW_4683,10.4.42.99,64.13.87.146,59951,5432,6,POSTGRESQL,78575,18,40948,PSH-ACK,Gi0/3,Gi1/1,0,outbound,printer,web_server
FLOW_4684,10.5.245.10,8.15.171.131,49966,443,6,HTTPS,42265,110,25935,PSH-ACK,Gi0/0,Gi0/3,0,outbound,workstation,cloud_service
FLOW_4685,10.1.9.139,35.185.155.127,58380,5432,6,POSTGRESQL,3580,109,80788,PSH-ACK,Gi0/3,Gi1/0,0,outbound,iot_device,dns_server
FLOW_4686,10.3.208.122,23.105.51.140,62140,53,17,DNS,40124,8,90497,PSH-ACK,Gi0/0,Gi1/0,32,outbound,workstation,mail_server
FLOW_4687,10.4.166.211,40.142.213.223,54449,3306,6,MYSQL,84556,77,18466,RST-ACK,Gi0/2,Gi1/0,0,outbound,workstation,cloud_service
FLOW_4688,10.5.8.222,8.61.130.176,55987,143,6,IMAP,38448,59,11647,ACK,Gi0/2,Gi0/1,32,outbound,server,mail_server
FLOW_4689,10.5.107.60,204.222.115.5,62720,143,6,IMAP,1407,9,32652,FIN-ACK,Gi1/0,Gi0/1,0,inbound,workstation,cdn
FLOW_4690,10.5.8.222,72.88.246.35,63601,143,6,IMAP,2431,7,2582,ACK,Gi1/1,Gi0/0,40,inbound,server,web_server
FLOW_4691,10.1.20.88,17.34.147.91,64638,25,6,SMTP,14554,19,18290,FIN-ACK,Gi1/0,Gi1/0,46,inbound,workstation,cdn
FLOW_4692,10.3.173.173,64.202.136.241,49721,123,17,NTP,16790,22,16344,ACK,Gi0/0,Gi1/0,0,inbound,workstation,api_endpoint
FLOW_4693,10.1.169.178,17.158.184.187,61016,21,6,FTP,102406,2,19995,RST,Gi1/1,Gi1/0,0,outbound,server,mail_server
FLOW_4694,10.5.137.63,23.234.215.11,54140,161,17,SNMP,5125,7,13455,FIN-ACK,Gi1/0,Gi0/2,32,outbound,iot_device,dns_server
FLOW_4695,10.3.63.142,72.188.38.86,59892,80,6,HTTP,17047,74,12477,PSH-ACK,Gi0/2,Gi0/2,0,outbound,iot_device,mail_server
FLOW_4696,10.2.33.126,20.0.138.212,64044,993,6,IMAPS,36985,23,11626,ACK,Gi1/1,Gi1/0,46,outbound,workstation,mail_server
FLOW_4697,10.5.137.63,74.86.217.107,61931,80,6,HTTP,33843,187,5004,ACK,Gi0/0,Gi1/1,46,outbound,iot_device,mail_server
FLOW_4698,10.2.20.41,34.107.106.248,52517,110,6,POP3,1684,15,25919,ACK,Gi0/1,Gi1/1,0,outbound,workstation,cdn
FLOW_4699,10.3.220.174,64.163.159.160,64578,21,6,FTP,9868,5,8124,PSH-ACK,Gi1/1,Gi0/0,0,outbound,workstation,cdn
FLOW_4700,10.3.22.19,35.192.43.170,59181,22,6,SSH,5656,10,163624,FIN-ACK,Gi1/1,Gi0/3,0,outbound,workstation,mail_server
FLOW_4701,10.3.21.46,72.167.45.25,53204,143,6,IMAP,37282,43,17700,ACK,Gi0/2,Gi0/3,0,outbound,printer,cloud_service
FLOW_4702,10.4.33.154,54.38.95.13,53298,53,17,DNS,23688,24,39702,PSH-ACK,Gi1/0,Gi0/2,0,inbound,workstation,mail_server
FLOW_4703,10.3.227.28,8.243.31.56,53439,110,6,POP3,2131,4,21213,SYN,Gi0/1,Gi0/0,40,inbound,iot_device,mail_server
FLOW_4704,10.3.139.10,93.173.110.172,64533,80,6,HTTP,12961,83,20115,PSH-ACK,Gi0/0,Gi0/0,40,outbound,workstation,web_server
FLOW_4705,10.1.9.139,35.185.155.127,63323,5432,6,POSTGRESQL,47324,53,15784,PSH-ACK,Gi1/0,Gi0/2,0,outbound,iot_device,dns_server
FLOW_4706,10.1.29.169,17.69.68.64,62244,6379,6,REDIS,61349,21,2112,ACK,Gi0/0,Gi0/3,0,inbound,workstation,dns_server
FLOW_4707,10.2.107.89,40.192.219.23,58164,80,6,HTTP,11730,41,11507,RST,Gi0/1,Gi0/1,32,inbound,server,cloud_service
FLOW_4708,10.3.173.173,64.202.136.241,51277,123,17,NTP,106034,27,18403,FIN-ACK,Gi0/1,Gi0/0,0,outbound,workstation,api_endpoint
FLOW_4709,10.1.20.88,23.173.156.147,53539,25,6,SMTP,19065,68,61418,ACK,Gi0/2,Gi0/1,32,outbound,workstation,dns_server
FLOW_4710,10.1.155.52,172.74.48.68,60463,6379,6,REDIS,5219,195,19899,FIN-ACK,Gi1/0,Gi0/1,32,outbound,server,api_endpoint
FLOW_4711,10.4.2.244,13.4.102.122,49571,3389,6,RDP,92582,26,26316,SYN,Gi0/3,Gi0/2,0,outbound,printer,api_endpoint
FLOW_4712,10.2.20.41,72.102.211.138,55775,110,6,POP3,26868,11,25248,RST-ACK,Gi1/0,Gi1/1,0,outbound,workstation,dns_server
FLOW_4713,10.2.20.41,34.107.106.248,51450,110,6,POP3,129249,86,3565,SYN-ACK,Gi0/1,Gi0/3,40,outbound,workstation,cdn
FLOW_4714,10.2.53.229,13.41.130.123,53948,123,17,NTP,158802,13,3199,RST,Gi0/2,Gi0/0,46,outbound,workstation,dns_server
FLOW_4715,10.3.204.239,54.152.134.72,63377,3306,6,MYSQL,130814,18,29535,ACK,Gi1/1,Gi0/1,40,outbound,workstation,mail_server
FLOW_4716,10.3.145.113,64.98.113.127,55456,22,6,SSH,54326,30,8537,PSH-ACK,Gi0/0,Gi0/0,0,inbound,workstation,web_server
FLOW_4717,10.4.33.154,52.147.78.102,55391,53,17,DNS,159456,0,50151,ACK,Gi0/1,Gi0/3,0,outbound,workstation,cloud_service
FLOW_4718,10.1.128.143,34.28.93.71,55655,22,6,SSH,5652,78,64144,SYN,Gi0/1,Gi0/1,0,outbound,printer,dns_server
FLOW_4719,10.3.71.105,17.195.226.198,60529,53,17,DNS,16951,15,56745,PSH-ACK,Gi0/3,Gi0/0,32,outbound,printer,cloud_service
FLOW_4720,10.1.169.178,17.158.184.187,60115,21,6,FTP,55162,23,22138,PSH-ACK,Gi0/0,Gi1/0,40,outbound,server,mail_server
FLOW_4721,10.1.91.219,35.135.153.182,53411,21,6,FTP,43760,4,36574,RST-ACK,Gi1/1,Gi0/0,32,outbound,printer,mail_server
FLOW_4722,10.1.91.219,64.80.25.231,57241,21,6,FTP,25586,38,1276,SYN,Gi1/1,Gi1/1,0,outbound,printer,api_endpoint
FLOW_4723,10.4.2.244,17.30.254.148,49448,3389,6,RDP,36578,77,21859,ACK,Gi1/1,Gi0/0,32,inbound,printer,api_endpoint
FLOW_4724,10.3.21.46,23.136.60.60,64586,143,6,IMAP,53021,192,13359,RST-ACK,Gi1/1,Gi1/0,0,outbound,printer,api_endpoint
FLOW_4725,10.3.108.103,93.18.85.135,63628,110,6,POP3,24025,11,20228,ACK,Gi0/2,Gi0/3,0,outbound,printer,web_server
FLOW_4726,10.2.98.35,54.184.40.9,52349,6379,6,REDIS,1635,1,10123,RST,Gi0/1,Gi0/3,0,outbound,workstation,api_endpoint
FLOW_4727,10.2.107.89,40.192.219.23,59301,80,6,HTTP,82711,134,55270,ACK,Gi0/3,Gi1/1,32,inbound,server,cloud_service
FLOW_4728,10.3.229.197,204.11.129.237,60820,161,17,SNMP,5701,253,22127,FIN-ACK,Gi0/1,Gi0/0,0,outbound,iot_device,web_server
FLOW_4729,10.3.145.113,64.98.113.127,62467,22,6,SSH,44593,19,28623,SYN,Gi0/1,Gi1/0,0,inbound,workstation,web_server
FLOW_4730,10.1.173.140,13.174.116.75,58199,3389,6,RDP,28121,13,49301,ACK,Gi1/1,Gi1/1,40,outbound,printer,web_server
FLOW_4731,10.4.229.250,31.105.205.250,54640,993,6,IMAPS,60626,4,3852,RST,Gi0/1,Gi0/0,0,inbound,workstation,cloud_service
FLOW_4732,10.3.229.197,208.238.177.232,54443,161,17,SNMP,94734,33,5673,ACK,Gi0/3,Gi0/3,40,inbound,iot_device,mail_server
FLOW_4733,10.3.88.117,204.75.93.26,63055,110,6,POP3,63667,68,52101,PSH-ACK,Gi1/1,Gi0/3,0,outbound,workstation,cloud_service
FLOW_4734,10.3.208.122,23.105.51.140,53985,25,6,SMTP,4818,23,63909,ACK,Gi1/1,Gi0/2,0,outbound,workstation,mail_server
FLOW_4735,10.1.9.139,54.207.223.199,52114,5432,6,POSTGRESQL,15137,26,45288,ACK,Gi0/2,Gi1/0,0,outbound,iot_device,cdn
FLOW_4736,10.3.220.174,64.163.159.160,65465,21,6,FTP,64264,44,53697,ACK,Gi1/1,Gi0/2,0,outbound,workstation,cdn
FLOW_4737,10.2.221.156,204.158.182.202,61122,53,17,DNS,82377,80,77106,RST,Gi0/0,Gi0/1,32,outbound,iot_device,api_endpoint
FLOW_4738,10.2.20.41,34.107.106.248,62127,110,6,POP3,70169,86,14946,ACK,Gi0/1,Gi0/1,46,outbound,workstation,cdn
FLOW_4739,10.2.20.41,34.107.106.248,51187,110,6,POP3,11092,22,3743,ACK,Gi0/0,Gi0/2,40,inbound,workstation,cdn
FLOW_4740,10.1.19.148,142.197.55.74,60192,25,6,SMTP,44379,104,49541,FIN-ACK,Gi0/3,Gi0/1,32,outbound,iot_device,web_server
FLOW_4741,10.4.212.233,157.227.160.151,52753,25,6,SMTP,78078,35,56809,ACK,Gi0/3,Gi0/0,32,outbound,workstation,api_endpoint
FLOW_4742,10.2.98.35,54.184.40.9,60474,6379,6,REDIS,130350,8,99053,RST,Gi0/0,Gi0/2,0,outbound,workstation,api_endpoint
FLOW_4743,10.3.229.197,204.11.129.237,53897,161,17,SNMP,1701,76,37781,ACK,Gi0/2,Gi0/2,0,outbound,iot_device,web_server
FLOW_4744,10.3.22.19,35.192.43.170,61354,22,6,SSH,31644,38,27715,ACK,Gi0/1,Gi0/2,46,inbound,workstation,mail_server
